"","X1","X14","X4"
"13972",270,3163,9
"13977",270,3358,5
"13981",270,3388,7
"13989",270,3554,9
"13994",270,3757,8
"14000",270,3908,8
"14004",270,4015,8
"16503",311,330,8
"16507",311,347,4
"16516",311,393,8
"16542",311,542,7
"16550",311,598,7
"16558",311,651,9
"16566",311,697,8
"16579",311,792,8
"16583",311,813,6
"16587",311,875,7
"16599",311,1062,6
"16603",311,1085,4
"16607",311,1119,7
"16611",311,1175,4
"16616",311,1227,8
"16621",311,1378,7
"16629",311,1543,7
"16633",311,1606,11
"16645",311,1797,7
"16664",311,1993,11
"16686",311,2295,4
"16690",311,2340,6
"16694",311,2413,7
"16706",311,2682,11
"16710",311,2844,8
"16718",311,2915,7
"16737",311,3163,9
"16742",311,3358,7
"16746",311,3388,7
"16754",311,3554,9
"16759",311,3757,8
"16765",311,3908,10
"16769",311,4015,8
"17585",330,347,4
"17594",330,393,4
"17620",330,542,7
"17628",330,598,7
"17636",330,651,7
"17644",330,697,8
"17657",330,792,6
"17661",330,813,8
"17665",330,875,7
"17677",330,1062,6
"17681",330,1085,10
"17685",330,1119,7
"17689",330,1175,10
"17694",330,1227,6
"17699",330,1378,7
"17707",330,1543,11
"17711",330,1606,7
"17723",330,1797,9
"17742",330,1993,7
"17764",330,2295,10
"17768",330,2340,8
"17772",330,2413,9
"17784",330,2682,7
"17788",330,2844,6
"17796",330,2915,7
"17815",330,3163,9
"17820",330,3358,7
"17824",330,3388,9
"17832",330,3554,7
"17837",330,3757,12
"17843",330,3908,8
"17847",330,4015,10
"18656",347,393,6
"18682",347,542,7
"18690",347,598,7
"18698",347,651,7
"18706",347,697,8
"18719",347,792,6
"18723",347,813,8
"18727",347,875,5
"18739",347,1062,10
"18743",347,1085,6
"18747",347,1119,5
"18751",347,1175,6
"18756",347,1227,4
"18761",347,1378,7
"18769",347,1543,9
"18773",347,1606,11
"18785",347,1797,9
"18804",347,1993,7
"18826",347,2295,6
"18830",347,2340,10
"18834",347,2413,7
"18846",347,2682,9
"18850",347,2844,8
"18858",347,2915,7
"18877",347,3163,5
"18882",347,3358,7
"18886",347,3388,9
"18894",347,3554,9
"18899",347,3757,10
"18905",347,3908,10
"18909",347,4015,10
"21013",393,542,9
"21021",393,598,11
"21029",393,651,5
"21037",393,697,4
"21050",393,792,6
"21054",393,813,6
"21058",393,875,9
"21070",393,1062,8
"21074",393,1085,8
"21078",393,1119,9
"21082",393,1175,8
"21087",393,1227,6
"21092",393,1378,11
"21100",393,1543,11
"21104",393,1606,11
"21116",393,1797,7
"21135",393,1993,5
"21157",393,2295,10
"21161",393,2340,8
"21165",393,2413,9
"21177",393,2682,11
"21181",393,2844,6
"21189",393,2915,9
"21208",393,3163,11
"21213",393,3358,9
"21217",393,3388,9
"21225",393,3554,9
"21230",393,3757,8
"21236",393,3908,10
"21240",393,4015,8
"27300",542,598,4
"27308",542,651,4
"27316",542,697,7
"27329",542,792,5
"27333",542,813,7
"27337",542,875,8
"27349",542,1062,7
"27353",542,1085,7
"27357",542,1119,6
"27361",542,1175,7
"27366",542,1227,9
"27371",542,1378,10
"27379",542,1543,6
"27383",542,1606,6
"27395",542,1797,8
"27414",542,1993,10
"27436",542,2295,9
"27440",542,2340,9
"27444",542,2413,10
"27456",542,2682,6
"27460",542,2844,5
"27468",542,2915,10
"27487",542,3163,8
"27492",542,3358,4
"27496",542,3388,8
"27504",542,3554,10
"27509",542,3757,9
"27515",542,3908,9
"27519",542,4015,11
"29104",598,651,8
"29112",598,697,9
"29125",598,792,9
"29129",598,813,11
"29133",598,875,8
"29145",598,1062,7
"29149",598,1085,9
"29153",598,1119,4
"29157",598,1175,7
"29162",598,1227,9
"29167",598,1378,8
"29175",598,1543,6
"29179",598,1606,4
"29191",598,1797,6
"29210",598,1993,8
"29232",598,2295,7
"29236",598,2340,11
"29240",598,2413,10
"29252",598,2682,6
"29256",598,2844,7
"29264",598,2915,6
"29283",598,3163,8
"29288",598,3358,8
"29292",598,3388,8
"29300",598,3554,10
"29305",598,3757,11
"29311",598,3908,9
"29315",598,4015,11
"30844",651,697,5
"30857",651,792,7
"30861",651,813,7
"30865",651,875,6
"30877",651,1062,9
"30881",651,1085,9
"30885",651,1119,8
"30889",651,1175,7
"30894",651,1227,5
"30899",651,1378,10
"30907",651,1543,6
"30911",651,1606,8
"30923",651,1797,8
"30942",651,1993,6
"30964",651,2295,9
"30968",651,2340,11
"30972",651,2413,10
"30984",651,2682,8
"30988",651,2844,9
"30996",651,2915,8
"31015",651,3163,8
"31020",651,3358,8
"31024",651,3388,12
"31032",651,3554,8
"31037",651,3757,7
"31043",651,3908,11
"31047",651,4015,9
"32525",697,792,6
"32529",697,813,6
"32533",697,875,9
"32545",697,1062,8
"32549",697,1085,6
"32553",697,1119,9
"32557",697,1175,8
"32562",697,1227,8
"32567",697,1378,13
"32575",697,1543,11
"32579",697,1606,11
"32591",697,1797,9
"32610",697,1993,7
"32632",697,2295,8
"32636",697,2340,10
"32640",697,2413,11
"32652",697,2682,7
"32656",697,2844,6
"32664",697,2915,9
"32683",697,3163,11
"32688",697,3358,11
"32692",697,3388,9
"32700",697,3554,11
"32705",697,3757,6
"32711",697,3908,12
"32715",697,4015,8
"35103",792,813,4
"35107",792,875,7
"35119",792,1062,10
"35123",792,1085,8
"35127",792,1119,11
"35131",792,1175,10
"35136",792,1227,10
"35141",792,1378,9
"35149",792,1543,9
"35153",792,1606,9
"35165",792,1797,9
"35184",792,1993,9
"35206",792,2295,12
"35210",792,2340,6
"35214",792,2413,9
"35226",792,2682,7
"35230",792,2844,4
"35238",792,2915,11
"35257",792,3163,9
"35262",792,3358,7
"35266",792,3388,9
"35274",792,3554,11
"35279",792,3757,10
"35285",792,3908,6
"35289",792,4015,10
"35865",813,875,5
"35877",813,1062,8
"35881",813,1085,6
"35885",813,1119,11
"35889",813,1175,10
"35894",813,1227,10
"35899",813,1378,9
"35907",813,1543,7
"35911",813,1606,9
"35923",813,1797,7
"35942",813,1993,9
"35964",813,2295,10
"35968",813,2340,4
"35972",813,2413,5
"35984",813,2682,9
"35988",813,2844,6
"35996",813,2915,9
"36015",813,3163,11
"36020",813,3358,9
"36024",813,3388,9
"36032",813,3554,11
"36037",813,3757,6
"36043",813,3908,6
"36047",813,4015,6
"36619",875,1062,11
"36623",875,1085,9
"36627",875,1119,8
"36631",875,1175,11
"36636",875,1227,7
"36641",875,1378,4
"36649",875,1543,6
"36653",875,1606,8
"36665",875,1797,8
"36684",875,1993,6
"36706",875,2295,9
"36710",875,2340,9
"36714",875,2413,4
"36726",875,2682,6
"36730",875,2844,11
"36738",875,2915,4
"36757",875,3163,6
"36762",875,3358,10
"36766",875,3388,10
"36774",875,3554,8
"36779",875,3757,9
"36785",875,3908,9
"36789",875,4015,7
"38753",1062,1085,6
"38757",1062,1119,7
"38761",1062,1175,6
"38766",1062,1227,8
"38771",1062,1378,7
"38779",1062,1543,7
"38783",1062,1606,5
"38795",1062,1797,7
"38814",1062,1993,11
"38836",1062,2295,8
"38840",1062,2340,6
"38844",1062,2413,11
"38856",1062,2682,9
"38860",1062,2844,8
"38868",1062,2915,9
"38887",1062,3163,11
"38892",1062,3358,7
"38896",1062,3388,7
"38904",1062,3554,7
"38909",1062,3757,8
"38915",1062,3908,8
"38919",1062,4015,8
"39435",1085,1119,5
"39439",1085,1175,4
"39444",1085,1227,6
"39449",1085,1378,9
"39457",1085,1543,7
"39461",1085,1606,11
"39473",1085,1797,7
"39492",1085,1993,9
"39514",1085,2295,6
"39518",1085,2340,8
"39522",1085,2413,7
"39534",1085,2682,11
"39538",1085,2844,8
"39546",1085,2915,11
"39565",1085,3163,7
"39570",1085,3358,7
"39574",1085,3388,5
"39582",1085,3554,11
"39587",1085,3757,4
"39593",1085,3908,10
"39597",1085,4015,8
"40101",1119,1175,5
"40106",1119,1227,5
"40111",1119,1378,8
"40119",1119,1543,6
"40123",1119,1606,6
"40135",1119,1797,6
"40154",1119,1993,6
"40176",1119,2295,7
"40180",1119,2340,13
"40184",1119,2413,8
"40196",1119,2682,8
"40200",1119,2844,9
"40208",1119,2915,8
"40227",1119,3163,4
"40232",1119,3358,6
"40236",1119,3388,6
"40244",1119,3554,10
"40249",1119,3757,9
"40255",1119,3908,11
"40259",1119,4015,9
"40752",1175,1227,4
"40757",1175,1378,9
"40765",1175,1543,5
"40769",1175,1606,9
"40781",1175,1797,7
"40800",1175,1993,9
"40822",1175,2295,4
"40826",1175,2340,10
"40830",1175,2413,11
"40842",1175,2682,13
"40846",1175,2844,10
"40854",1175,2915,11
"40873",1175,3163,7
"40878",1175,3358,7
"40882",1175,3388,9
"40890",1175,3554,9
"40895",1175,3757,6
"40901",1175,3908,10
"40905",1175,4015,8
"41542",1227,1378,7
"41550",1227,1543,7
"41554",1227,1606,9
"41566",1227,1797,9
"41585",1227,1993,5
"41607",1227,2295,6
"41611",1227,2340,12
"41615",1227,2413,9
"41627",1227,2682,11
"41631",1227,2844,12
"41639",1227,2915,9
"41658",1227,3163,5
"41663",1227,3358,9
"41667",1227,3388,11
"41675",1227,3554,7
"41680",1227,3757,6
"41686",1227,3908,10
"41690",1227,4015,8
"42310",1378,1543,6
"42314",1378,1606,6
"42326",1378,1797,8
"42345",1378,1993,8
"42367",1378,2295,9
"42371",1378,2340,7
"42375",1378,2413,6
"42387",1378,2682,8
"42391",1378,2844,13
"42399",1378,2915,6
"42418",1378,3163,6
"42423",1378,3358,8
"42427",1378,3388,8
"42435",1378,3554,4
"42440",1378,3757,11
"42446",1378,3908,7
"42450",1378,4015,9
"43478",1543,1606,4
"43490",1543,1797,4
"43509",1543,1993,8
"43531",1543,2295,9
"43535",1543,2340,9
"43539",1543,2413,8
"43551",1543,2682,10
"43555",1543,2844,11
"43563",1543,2915,8
"43582",1543,3163,6
"43587",1543,3358,8
"43591",1543,3388,10
"43599",1543,3554,10
"43604",1543,3757,7
"43610",1543,3908,7
"43614",1543,4015,7
"44048",1606,1797,6
"44067",1606,1993,8
"44089",1606,2295,11
"44093",1606,2340,9
"44097",1606,2413,10
"44109",1606,2682,6
"44113",1606,2844,9
"44121",1606,2915,8
"44140",1606,3163,8
"44145",1606,3358,8
"44149",1606,3388,10
"44157",1606,3554,8
"44162",1606,3757,11
"44168",1606,3908,5
"44172",1606,4015,9
"45645",1797,1993,4
"45667",1797,2295,11
"45671",1797,2340,9
"45675",1797,2413,8
"45687",1797,2682,12
"45691",1797,2844,7
"45699",1797,2915,6
"45718",1797,3163,10
"45723",1797,3358,8
"45727",1797,3388,6
"45735",1797,3554,10
"45740",1797,3757,7
"45746",1797,3908,7
"45750",1797,4015,7
"47871",1993,2295,11
"47875",1993,2340,13
"47879",1993,2413,8
"47891",1993,2682,10
"47895",1993,2844,9
"47903",1993,2915,6
"47922",1993,3163,8
"47927",1993,3358,10
"47931",1993,3388,8
"47939",1993,3554,8
"47944",1993,3757,7
"47950",1993,3908,9
"47954",1993,4015,7
"49976",2295,2340,8
"49980",2295,2413,7
"49992",2295,2682,9
"49996",2295,2844,10
"50004",2295,2915,7
"50023",2295,3163,7
"50028",2295,3358,9
"50032",2295,3388,9
"50040",2295,3554,7
"50045",2295,3757,6
"50051",2295,3908,10
"50055",2295,4015,8
"50310",2340,2413,5
"50322",2340,2682,9
"50326",2340,2844,6
"50334",2340,2915,9
"50353",2340,3163,11
"50358",2340,3358,7
"50362",2340,3388,7
"50370",2340,3554,7
"50375",2340,3757,8
"50381",2340,3908,4
"50385",2340,4015,8
"50636",2413,2682,8
"50640",2413,2844,9
"50648",2413,2915,6
"50667",2413,3163,6
"50672",2413,3358,8
"50676",2413,3388,6
"50684",2413,3554,8
"50689",2413,3757,7
"50695",2413,3908,7
"50699",2413,4015,7
"51486",2682,2844,7
"51494",2682,2915,6
"51513",2682,3163,6
"51518",2682,3358,8
"51522",2682,3388,8
"51530",2682,3554,8
"51535",2682,3757,11
"51541",2682,3908,9
"51545",2682,4015,9
"51744",2844,2915,9
"51763",2844,3163,11
"51768",2844,3358,5
"51772",2844,3388,5
"51780",2844,3554,11
"51785",2844,3757,8
"51791",2844,3908,6
"51795",2844,4015,8
"52215",2915,3163,8
"52220",2915,3358,10
"52224",2915,3388,8
"52232",2915,3554,6
"52237",2915,3757,9
"52243",2915,3908,9
"52247",2915,4015,7
"53037",3163,3358,6
"53041",3163,3388,8
"53049",3163,3554,8
"53054",3163,3757,9
"53060",3163,3908,9
"53064",3163,4015,9
"53196",3358,3388,4
"53204",3358,3554,6
"53209",3358,3757,9
"53215",3358,3908,7
"53219",3358,4015,9
"53310",3388,3554,8
"53315",3388,3757,7
"53321",3388,3908,9
"53325",3388,4015,7
"53479",3554,3757,9
"53485",3554,3908,7
"53489",3554,4015,9
"53555",3757,3908,8
"53559",3757,4015,4
"53610",3908,4015,8
