"","X1","X14","X4"
"22953",436,2992,5
"22963",436,3085,10
"22967",436,3271,10
"22972",436,3375,9
"22985",436,3626,11
"22990",436,3832,9
"23746",456,510,4
"23758",456,579,8
"23762",456,609,6
"23766",456,637,9
"23770",456,664,4
"23774",456,681,7
"23778",456,720,6
"23791",456,802,8
"23795",456,844,7
"23799",456,910,6
"23811",456,1074,8
"23815",456,1104,7
"23829",456,1274,7
"23841",456,1568,11
"23849",456,1730,7
"23867",456,1923,8
"23871",456,1966,6
"23885",456,2141,6
"23894",456,2266,6
"23906",456,2452,7
"23910",456,2511,6
"23914",456,2585,11
"23918",456,2827,6
"23922",456,2857,8
"23935",456,2992,8
"23945",456,3085,9
"23949",456,3271,9
"23954",456,3375,10
"23967",456,3626,10
"23972",456,3832,6
"25909",510,579,10
"25913",510,609,8
"25917",510,637,7
"25921",510,664,6
"25925",510,681,9
"25929",510,720,8
"25942",510,802,8
"25946",510,844,9
"25950",510,910,6
"25962",510,1074,6
"25966",510,1104,9
"25980",510,1274,5
"25992",510,1568,13
"26000",510,1730,9
"26018",510,1923,10
"26022",510,1966,4
"26036",510,2141,6
"26045",510,2266,6
"26057",510,2452,7
"26061",510,2511,6
"26065",510,2585,13
"26069",510,2827,8
"26073",510,2857,10
"26086",510,2992,8
"26096",510,3085,11
"26100",510,3271,9
"26105",510,3375,8
"26118",510,3626,10
"26123",510,3832,6
"28655",579,609,4
"28659",579,637,7
"28663",579,664,8
"28667",579,681,7
"28671",579,720,4
"28684",579,802,6
"28688",579,844,7
"28692",579,910,8
"28704",579,1074,8
"28708",579,1104,7
"28722",579,1274,9
"28734",579,1568,7
"28742",579,1730,7
"28760",579,1923,4
"28764",579,1966,10
"28778",579,2141,8
"28787",579,2266,6
"28799",579,2452,13
"28803",579,2511,8
"28807",579,2585,7
"28811",579,2827,6
"28815",579,2857,6
"28828",579,2992,8
"28838",579,3085,11
"28842",579,3271,9
"28847",579,3375,8
"28860",579,3626,6
"28865",579,3832,10
"29541",609,637,5
"29545",609,664,6
"29549",609,681,5
"29553",609,720,6
"29566",609,802,6
"29570",609,844,9
"29574",609,910,10
"29586",609,1074,6
"29590",609,1104,7
"29604",609,1274,9
"29616",609,1568,7
"29624",609,1730,7
"29642",609,1923,8
"29646",609,1966,8
"29660",609,2141,6
"29669",609,2266,10
"29681",609,2452,11
"29685",609,2511,10
"29689",609,2585,9
"29693",609,2827,6
"29697",609,2857,6
"29710",609,2992,8
"29720",609,3085,9
"29724",609,3271,9
"29729",609,3375,10
"29742",609,3626,8
"29747",609,3832,6
"30411",637,664,7
"30415",637,681,6
"30419",637,720,7
"30432",637,802,9
"30436",637,844,6
"30440",637,910,9
"30452",637,1074,9
"30456",637,1104,8
"30470",637,1274,8
"30482",637,1568,8
"30490",637,1730,10
"30508",637,1923,11
"30512",637,1966,9
"30526",637,2141,5
"30535",637,2266,9
"30547",637,2452,10
"30551",637,2511,11
"30555",637,2585,6
"30559",637,2827,9
"30563",637,2857,7
"30576",637,2992,9
"30586",637,3085,8
"30590",637,3271,10
"30595",637,3375,9
"30608",637,3626,9
"30613",637,3832,7
"31265",664,681,5
"31269",664,720,4
"31282",664,802,8
"31286",664,844,9
"31290",664,910,6
"31302",664,1074,6
"31306",664,1104,7
"31320",664,1274,7
"31332",664,1568,9
"31340",664,1730,7
"31358",664,1923,8
"31362",664,1966,6
"31376",664,2141,6
"31385",664,2266,6
"31397",664,2452,7
"31401",664,2511,10
"31405",664,2585,7
"31409",664,2827,6
"31413",664,2857,8
"31426",664,2992,6
"31436",664,3085,9
"31440",664,3271,11
"31445",664,3375,12
"31458",664,3626,8
"31463",664,3832,4
"32103",681,720,7
"32116",681,802,9
"32120",681,844,8
"32124",681,910,9
"32136",681,1074,9
"32140",681,1104,8
"32154",681,1274,6
"32166",681,1568,6
"32174",681,1730,8
"32192",681,1923,7
"32196",681,1966,7
"32210",681,2141,9
"32219",681,2266,9
"32231",681,2452,10
"32235",681,2511,9
"32239",681,2585,6
"32243",681,2827,7
"32247",681,2857,5
"32260",681,2992,7
"32270",681,3085,8
"32274",681,3271,10
"32279",681,3375,9
"32292",681,3626,7
"32297",681,3832,7
"32934",720,802,8
"32938",720,844,7
"32942",720,910,8
"32954",720,1074,8
"32958",720,1104,5
"32972",720,1274,7
"32984",720,1568,7
"32992",720,1730,7
"33010",720,1923,6
"33014",720,1966,10
"33028",720,2141,8
"33037",720,2266,4
"33049",720,2452,9
"33053",720,2511,10
"33057",720,2585,7
"33061",720,2827,10
"33065",720,2857,8
"33078",720,2992,4
"33088",720,3085,13
"33092",720,3271,11
"33097",720,3375,12
"33110",720,3626,8
"33115",720,3832,6
"35486",802,844,7
"35490",802,910,4
"35502",802,1074,6
"35506",802,1104,11
"35520",802,1274,11
"35532",802,1568,5
"35540",802,1730,7
"35558",802,1923,6
"35562",802,1966,6
"35576",802,2141,12
"35585",802,2266,10
"35597",802,2452,9
"35601",802,2511,10
"35605",802,2585,9
"35609",802,2827,6
"35613",802,2857,6
"35626",802,2992,6
"35636",802,3085,11
"35640",802,3271,11
"35645",802,3375,8
"35658",802,3626,6
"35663",802,3832,10
"36240",844,910,5
"36252",844,1074,13
"36256",844,1104,8
"36270",844,1274,10
"36282",844,1568,6
"36290",844,1730,8
"36308",844,1923,9
"36312",844,1966,9
"36326",844,2141,9
"36335",844,2266,9
"36347",844,2452,8
"36351",844,2511,7
"36355",844,2585,6
"36359",844,2827,9
"36363",844,2857,7
"36376",844,2992,9
"36386",844,3085,8
"36390",844,3271,10
"36395",844,3375,9
"36408",844,3626,9
"36413",844,3832,11
"36986",910,1074,10
"36990",910,1104,13
"37004",910,1274,11
"37016",910,1568,9
"37024",910,1730,7
"37042",910,1923,6
"37046",910,1966,4
"37060",910,2141,10
"37069",910,2266,8
"37081",910,2452,7
"37085",910,2511,6
"37089",910,2585,9
"37093",910,2827,6
"37097",910,2857,8
"37110",910,2992,8
"37120",910,3085,9
"37124",910,3271,9
"37129",910,3375,8
"37142",910,3626,8
"37147",910,3832,10
"39096",1074,1104,5
"39110",1074,1274,5
"39122",1074,1568,7
"39130",1074,1730,7
"39148",1074,1923,8
"39152",1074,1966,6
"39166",1074,2141,8
"39175",1074,2266,8
"39187",1074,2452,9
"39191",1074,2511,12
"39195",1074,2585,11
"39199",1074,2827,8
"39203",1074,2857,10
"39216",1074,2992,8
"39226",1074,3085,9
"39230",1074,3271,9
"39235",1074,3375,8
"39248",1074,3626,6
"39253",1074,3832,6
"39780",1104,1274,4
"39792",1104,1568,6
"39800",1104,1730,6
"39818",1104,1923,9
"39822",1104,1966,11
"39836",1104,2141,7
"39845",1104,2266,7
"39857",1104,2452,8
"39861",1104,2511,11
"39865",1104,2585,8
"39869",1104,2827,11
"39873",1104,2857,11
"39886",1104,2992,9
"39896",1104,3085,8
"39900",1104,3271,8
"39905",1104,3375,11
"39918",1104,3626,9
"39923",1104,3832,7
"42011",1274,1568,8
"42019",1274,1730,6
"42037",1274,1923,9
"42041",1274,1966,7
"42055",1274,2141,9
"42064",1274,2266,5
"42076",1274,2452,10
"42080",1274,2511,9
"42084",1274,2585,10
"42088",1274,2827,11
"42092",1274,2857,11
"42105",1274,2992,9
"42115",1274,3085,10
"42119",1274,3271,8
"42124",1274,3375,9
"42137",1274,3626,7
"42142",1274,3832,5
"43765",1568,1730,6
"43783",1568,1923,7
"43787",1568,1966,9
"43801",1568,2141,13
"43810",1568,2266,11
"43822",1568,2452,10
"43826",1568,2511,13
"43830",1568,2585,6
"43834",1568,2827,11
"43838",1568,2857,7
"43851",1568,2992,7
"43861",1568,3085,8
"43865",1568,3271,10
"43870",1568,3375,9
"43883",1568,3626,5
"43888",1568,3832,9
"44867",1730,1923,7
"44871",1730,1966,7
"44885",1730,2141,11
"44894",1730,2266,9
"44906",1730,2452,8
"44910",1730,2511,9
"44914",1730,2585,10
"44918",1730,2827,9
"44922",1730,2857,13
"44935",1730,2992,11
"44945",1730,3085,8
"44949",1730,3271,4
"44954",1730,3375,13
"44967",1730,3626,9
"44972",1730,3832,7
"47076",1923,1966,6
"47090",1923,2141,12
"47099",1923,2266,8
"47111",1923,2452,11
"47115",1923,2511,8
"47119",1923,2585,9
"47123",1923,2827,6
"47127",1923,2857,6
"47140",1923,2992,6
"47150",1923,3085,11
"47154",1923,3271,9
"47159",1923,3375,6
"47172",1923,3626,6
"47177",1923,3832,10
"47536",1966,2141,10
"47545",1966,2266,10
"47557",1966,2452,9
"47561",1966,2511,8
"47565",1966,2585,13
"47569",1966,2827,6
"47573",1966,2857,8
"47586",1966,2992,8
"47596",1966,3085,9
"47600",1966,3271,9
"47605",1966,3375,6
"47618",1966,3626,6
"47623",1966,3832,6
"48980",2141,2266,6
"48992",2141,2452,7
"48996",2141,2511,6
"49000",2141,2585,7
"49004",2141,2827,6
"49008",2141,2857,8
"49021",2141,2992,10
"49031",2141,3085,5
"49035",2141,3271,7
"49040",2141,3375,8
"49053",2141,3626,10
"49058",2141,3832,6
"49811",2266,2452,9
"49815",2266,2511,6
"49819",2266,2585,7
"49823",2266,2827,8
"49827",2266,2857,8
"49840",2266,2992,6
"49850",2266,3085,11
"49854",2266,3271,9
"49859",2266,3375,8
"49872",2266,3626,6
"49877",2266,3832,6
"50781",2452,2511,7
"50785",2452,2585,8
"50789",2452,2827,9
"50793",2452,2857,11
"50806",2452,2992,7
"50816",2452,3085,6
"50820",2452,3271,6
"50825",2452,3375,11
"50838",2452,3626,13
"50843",2452,3832,9
"51075",2511,2585,9
"51079",2511,2827,6
"51083",2511,2857,8
"51096",2511,2992,10
"51106",2511,3085,7
"51110",2511,3271,5
"51115",2511,3375,6
"51128",2511,3626,10
"51133",2511,3832,10
"51353",2585,2827,7
"51357",2585,2857,5
"51370",2585,2992,7
"51380",2585,3085,6
"51384",2585,3271,10
"51389",2585,3375,9
"51402",2585,3626,7
"51407",2585,3832,9
"51615",2827,2857,4
"51628",2827,2992,8
"51638",2827,3085,7
"51642",2827,3271,9
"51647",2827,3375,6
"51660",2827,3626,6
"51665",2827,3832,8
"51870",2857,2992,4
"51880",2857,3085,9
"51884",2857,3271,13
"51889",2857,3375,4
"51902",2857,3626,4
"51907",2857,3832,8
"52556",2992,3085,13
"52560",2992,3271,13
"52565",2992,3375,8
"52578",2992,3626,6
"52583",2992,3832,6
"52965",3085,3271,4
"52970",3085,3375,7
"52983",3085,3626,9
"52988",3085,3832,9
"53104",3271,3375,9
"53117",3271,3626,11
"53122",3271,3832,9
"53262",3375,3626,4
"53267",3375,3832,10
"53527",3626,3832,6
