"","X1","X14","X4"
"19450",365,437,6
"19463",365,512,9
"19471",365,559,6
"19475",365,596,6
"19479",365,613,5
"19487",365,666,11
"19491",365,696,9
"19500",365,765,4
"19512",365,862,7
"19532",365,1112,6
"19536",365,1150,7
"19540",365,1203,10
"19553",365,1492,8
"19565",365,1730,11
"19587",365,1966,6
"19597",365,2091,7
"19614",365,2327,8
"19622",365,2452,9
"19626",365,2511,6
"19646",365,2932,7
"19651",365,2992,10
"19660",365,3067,6
"19664",365,3261,8
"19669",365,3360,8
"19673",365,3415,6
"19677",365,3486,8
"19681",365,3570,8
"19685",365,3757,6
"19691",365,3908,8
"19695",365,4015,8
"20736",392,420,5
"20740",392,437,7
"20753",392,512,6
"20761",392,559,9
"20765",392,596,9
"20769",392,613,10
"20777",392,666,6
"20781",392,696,4
"20790",392,765,9
"20802",392,862,8
"20822",392,1112,7
"20826",392,1150,8
"20830",392,1203,9
"20843",392,1492,7
"20855",392,1730,8
"20877",392,1966,7
"20887",392,2091,6
"20904",392,2327,9
"20912",392,2452,6
"20916",392,2511,9
"20936",392,2932,8
"20941",392,2992,7
"20950",392,3067,9
"20954",392,3261,9
"20959",392,3360,7
"20963",392,3415,11
"20967",392,3486,7
"20971",392,3570,9
"20975",392,3757,9
"20981",392,3908,9
"20985",392,4015,11
"22005",420,437,4
"22018",420,512,7
"22026",420,559,8
"22030",420,596,6
"22034",420,613,7
"22042",420,666,9
"22046",420,696,7
"22055",420,765,6
"22067",420,862,9
"22087",420,1112,8
"22091",420,1150,9
"22095",420,1203,8
"22108",420,1492,6
"22120",420,1730,9
"22142",420,1966,4
"22152",420,2091,9
"22169",420,2327,8
"22177",420,2452,5
"22181",420,2511,8
"22201",420,2932,7
"22206",420,2992,6
"22215",420,3067,8
"22219",420,3261,8
"22224",420,3360,6
"22228",420,3415,8
"22232",420,3486,6
"22236",420,3570,6
"22240",420,3757,6
"22246",420,3908,8
"22250",420,4015,8
"23012",437,512,9
"23020",437,559,6
"23024",437,596,8
"23028",437,613,7
"23036",437,666,9
"23040",437,696,7
"23049",437,765,6
"23061",437,862,11
"23081",437,1112,10
"23085",437,1150,9
"23089",437,1203,4
"23102",437,1492,6
"23114",437,1730,13
"23136",437,1966,8
"23146",437,2091,9
"23163",437,2327,6
"23171",437,2452,7
"23175",437,2511,8
"23195",437,2932,7
"23200",437,2992,4
"23209",437,3067,8
"23213",437,3261,6
"23218",437,3360,6
"23222",437,3415,8
"23226",437,3486,8
"23230",437,3570,8
"23234",437,3757,8
"23240",437,3908,10
"23244",437,4015,8
"26140",512,559,7
"26144",512,596,5
"26148",512,613,4
"26156",512,666,4
"26160",512,696,6
"26169",512,765,9
"26181",512,862,8
"26201",512,1112,7
"26205",512,1150,10
"26209",512,1203,9
"26222",512,1492,11
"26234",512,1730,6
"26256",512,1966,9
"26266",512,2091,8
"26283",512,2327,11
"26291",512,2452,8
"26295",512,2511,11
"26315",512,2932,8
"26320",512,2992,7
"26329",512,3067,11
"26333",512,3261,13
"26338",512,3360,7
"26342",512,3415,11
"26346",512,3486,11
"26350",512,3570,11
"26354",512,3757,9
"26360",512,3908,9
"26364",512,4015,11
"27980",559,596,8
"27984",559,613,5
"27992",559,666,7
"27996",559,696,7
"28005",559,765,6
"28017",559,862,9
"28037",559,1112,10
"28041",559,1150,7
"28045",559,1203,6
"28058",559,1492,12
"28070",559,1730,11
"28092",559,1966,6
"28102",559,2091,5
"28119",559,2327,8
"28127",559,2452,13
"28131",559,2511,8
"28151",559,2932,9
"28156",559,2992,8
"28165",559,3067,8
"28169",559,3261,8
"28174",559,3360,8
"28178",559,3415,10
"28182",559,3486,10
"28186",559,3570,12
"28190",559,3757,6
"28196",559,3908,10
"28200",559,4015,6
"28878",596,613,5
"28886",596,666,7
"28890",596,696,7
"28899",596,765,4
"28911",596,862,5
"28931",596,1112,4
"28935",596,1150,7
"28939",596,1203,10
"28952",596,1492,6
"28964",596,1730,7
"28986",596,1966,8
"28996",596,2091,11
"29013",596,2327,8
"29021",596,2452,7
"29025",596,2511,10
"29045",596,2932,5
"29050",596,2992,8
"29059",596,3067,8
"29063",596,3261,10
"29068",596,3360,10
"29072",596,3415,6
"29076",596,3486,8
"29080",596,3570,8
"29084",596,3757,8
"29090",596,3908,6
"29094",596,4015,12
"29764",613,666,8
"29768",613,696,8
"29777",613,765,5
"29789",613,862,8
"29809",613,1112,9
"29813",613,1150,8
"29817",613,1203,9
"29830",613,1492,11
"29842",613,1730,8
"29864",613,1966,9
"29874",613,2091,8
"29891",613,2327,11
"29899",613,2452,10
"29903",613,2511,9
"29923",613,2932,6
"29928",613,2992,9
"29937",613,3067,9
"29941",613,3261,11
"29946",613,3360,9
"29950",613,3415,9
"29954",613,3486,13
"29958",613,3570,11
"29962",613,3757,7
"29968",613,3908,9
"29972",613,4015,9
"31476",666,696,4
"31485",666,765,7
"31497",666,862,6
"31517",666,1112,7
"31521",666,1150,8
"31525",666,1203,7
"31538",666,1492,11
"31550",666,1730,6
"31572",666,1966,7
"31582",666,2091,8
"31599",666,2327,11
"31607",666,2452,8
"31611",666,2511,9
"31631",666,2932,10
"31636",666,2992,7
"31645",666,3067,7
"31649",666,3261,11
"31654",666,3360,11
"31658",666,3415,11
"31662",666,3486,7
"31666",666,3570,9
"31670",666,3757,9
"31676",666,3908,13
"31680",666,4015,9
"32315",696,765,5
"32327",696,862,8
"32347",696,1112,7
"32351",696,1150,6
"32355",696,1203,7
"32368",696,1492,9
"32380",696,1730,8
"32402",696,1966,7
"32412",696,2091,6
"32429",696,2327,11
"32437",696,2452,8
"32441",696,2511,13
"32461",696,2932,6
"32466",696,2992,5
"32475",696,3067,7
"32479",696,3261,7
"32484",696,3360,9
"32488",696,3415,13
"32492",696,3486,9
"32496",696,3570,9
"32500",696,3757,7
"32506",696,3908,11
"32510",696,4015,11
"34136",765,862,7
"34156",765,1112,6
"34160",765,1150,7
"34164",765,1203,8
"34177",765,1492,8
"34189",765,1730,9
"34211",765,1966,6
"34221",765,2091,9
"34238",765,2327,10
"34246",765,2452,9
"34250",765,2511,8
"34270",765,2932,7
"34275",765,2992,8
"34284",765,3067,4
"34288",765,3261,6
"34293",765,3360,12
"34297",765,3415,8
"34301",765,3486,8
"34305",765,3570,8
"34309",765,3757,4
"34315",765,3908,10
"34319",765,4015,8
"36442",862,1112,7
"36446",862,1150,6
"36450",862,1203,13
"36463",862,1492,7
"36475",862,1730,6
"36497",862,1966,7
"36507",862,2091,10
"36524",862,2327,7
"36532",862,2452,6
"36536",862,2511,7
"36556",862,2932,6
"36561",862,2992,11
"36570",862,3067,7
"36574",862,3261,11
"36579",862,3360,13
"36583",862,3415,7
"36587",862,3486,7
"36591",862,3570,9
"36595",862,3757,11
"36601",862,3908,7
"36605",862,4015,9
"39936",1112,1150,5
"39940",1112,1203,8
"39953",1112,1492,6
"39965",1112,1730,7
"39987",1112,1966,8
"39997",1112,2091,9
"40014",1112,2327,10
"40022",1112,2452,9
"40026",1112,2511,10
"40046",1112,2932,9
"40051",1112,2992,10
"40060",1112,3067,8
"40064",1112,3261,8
"40069",1112,3360,8
"40073",1112,3415,6
"40077",1112,3486,6
"40081",1112,3570,6
"40085",1112,3757,8
"40091",1112,3908,8
"40095",1112,4015,12
"40590",1150,1203,7
"40603",1150,1492,7
"40615",1150,1730,8
"40637",1150,1966,7
"40647",1150,2091,6
"40664",1150,2327,9
"40672",1150,2452,10
"40676",1150,2511,11
"40696",1150,2932,6
"40701",1150,2992,11
"40710",1150,3067,9
"40714",1150,3261,7
"40719",1150,3360,9
"40723",1150,3415,7
"40727",1150,3486,7
"40731",1150,3570,7
"40735",1150,3757,9
"40741",1150,3908,9
"40745",1150,4015,11
"41237",1203,1492,8
"41249",1203,1730,9
"41271",1203,1966,8
"41281",1203,2091,7
"41298",1203,2327,8
"41306",1203,2452,11
"41310",1203,2511,10
"41330",1203,2932,11
"41335",1203,2992,6
"41344",1203,3067,8
"41348",1203,3261,6
"41353",1203,3360,6
"41357",1203,3415,8
"41361",1203,3486,8
"41365",1203,3570,6
"41369",1203,3757,8
"41375",1203,3908,12
"41379",1203,4015,8
"43199",1492,1730,7
"43221",1492,1966,8
"43231",1492,2091,13
"43248",1492,2327,6
"43256",1492,2452,5
"43260",1492,2511,8
"43280",1492,2932,7
"43285",1492,2992,8
"43294",1492,3067,10
"43298",1492,3261,6
"43303",1492,3360,8
"43307",1492,3415,6
"43311",1492,3486,6
"43315",1492,3570,6
"43319",1492,3757,10
"43325",1492,3908,4
"43329",1492,4015,10
"44871",1730,1966,7
"44881",1730,2091,10
"44898",1730,2327,11
"44906",1730,2452,8
"44910",1730,2511,9
"44930",1730,2932,10
"44935",1730,2992,11
"44944",1730,3067,9
"44948",1730,3261,11
"44953",1730,3360,11
"44957",1730,3415,9
"44961",1730,3486,9
"44965",1730,3570,7
"44969",1730,3757,9
"44975",1730,3908,7
"44979",1730,4015,9
"47532",1966,2091,9
"47549",1966,2327,10
"47557",1966,2452,9
"47561",1966,2511,8
"47581",1966,2932,9
"47586",1966,2992,8
"47595",1966,3067,6
"47599",1966,3261,8
"47604",1966,3360,8
"47608",1966,3415,8
"47612",1966,3486,4
"47616",1966,3570,6
"47620",1966,3757,4
"47626",1966,3908,8
"47630",1966,4015,4
"48594",2091,2327,7
"48602",2091,2452,10
"48606",2091,2511,9
"48626",2091,2932,8
"48631",2091,2992,9
"48640",2091,3067,7
"48644",2091,3261,7
"48649",2091,3360,7
"48653",2091,3415,9
"48657",2091,3486,9
"48661",2091,3570,9
"48665",2091,3757,7
"48671",2091,3908,11
"48675",2091,4015,9
"50149",2327,2452,5
"50153",2327,2511,6
"50173",2327,2932,7
"50178",2327,2992,8
"50187",2327,3067,8
"50191",2327,3261,6
"50196",2327,3360,8
"50200",2327,3415,4
"50204",2327,3486,6
"50208",2327,3570,8
"50212",2327,3757,10
"50218",2327,3908,6
"50222",2327,4015,8
"50781",2452,2511,7
"50801",2452,2932,6
"50806",2452,2992,7
"50815",2452,3067,9
"50819",2452,3261,7
"50824",2452,3360,9
"50828",2452,3415,7
"50832",2452,3486,5
"50836",2452,3570,7
"50840",2452,3757,9
"50846",2452,3908,7
"50850",2452,4015,9
"51091",2511,2932,11
"51096",2511,2992,10
"51105",2511,3067,6
"51109",2511,3261,8
"51114",2511,3360,10
"51118",2511,3415,6
"51122",2511,3486,6
"51126",2511,3570,8
"51130",2511,3757,8
"51136",2511,3908,8
"51140",2511,4015,4
"52306",2932,2992,5
"52315",2932,3067,7
"52319",2932,3261,9
"52324",2932,3360,7
"52328",2932,3415,7
"52332",2932,3486,9
"52336",2932,3570,7
"52340",2932,3757,9
"52346",2932,3908,5
"52350",2932,4015,11
"52555",2992,3067,6
"52559",2992,3261,8
"52564",2992,3360,4
"52568",2992,3415,10
"52572",2992,3486,8
"52576",2992,3570,6
"52580",2992,3757,8
"52586",2992,3908,8
"52590",2992,4015,8
"52928",3067,3261,8
"52933",3067,3360,10
"52937",3067,3415,6
"52941",3067,3486,6
"52945",3067,3570,4
"52949",3067,3757,6
"52955",3067,3908,10
"52959",3067,4015,6
"53071",3261,3360,8
"53075",3261,3415,8
"53079",3261,3486,6
"53083",3261,3570,8
"53087",3261,3757,4
"53093",3261,3908,8
"53097",3261,4015,6
"53225",3360,3415,8
"53229",3360,3486,8
"53233",3360,3570,6
"53237",3360,3757,8
"53243",3360,3908,6
"53247",3360,4015,8
"53331",3415,3486,4
"53335",3415,3570,4
"53339",3415,3757,8
"53345",3415,3908,6
"53349",3415,4015,8
"53421",3486,3570,4
"53425",3486,3757,6
"53431",3486,3908,8
"53435",3486,4015,6
"53495",3570,3757,8
"53501",3570,3908,8
"53505",3570,4015,8
"53555",3757,3908,8
"53559",3757,4015,4
"53610",3908,4015,8
