"","X1","X14","X4"
"8526",162,420,5
"8527",162,421,6
"8528",162,427,5
"8530",162,437,9
"8531",162,442,7
"8532",162,455,7
"8533",162,456,7
"8535",162,467,9
"8540",162,497,7
"8541",162,502,6
"8544",162,514,5
"8545",162,525,9
"8547",162,534,9
"8553",162,574,7
"8554",162,579,9
"8555",162,596,9
"8556",162,598,8
"8558",162,609,7
"8559",162,613,8
"8560",162,626,6
"8561",162,634,9
"8563",162,645,9
"8565",162,661,8
"8566",162,664,7
"8567",162,666,6
"8568",162,678,4
"8569",162,679,5
"8570",162,681,6
"8571",162,696,6
"8572",162,697,9
"8573",162,707,6
"8574",162,720,9
"8575",162,724,8
"8578",162,752,6
"8579",162,754,5
"8580",162,765,9
"8583",162,781,8
"8586",162,794,8
"8588",162,809,8
"8589",162,813,9
"8590",162,824,6
"8591",162,844,10
"8592",162,862,8
"8594",162,881,9
"8596",162,911,8
"8600",162,985,10
"8602",162,1028,7
"8603",162,1030,6
"8604",162,1044,8
"8605",162,1062,7
"8607",162,1074,5
"8608",162,1077,8
"8609",162,1085,9
"8611",162,1104,8
"8612",162,1112,9
"8614",162,1127,7
"8617",162,1175,7
"8618",162,1180,8
"8619",162,1185,5
"8620",162,1203,7
"8622",162,1227,7
"8624",162,1268,7
"8625",162,1274,6
"8626",162,1368,8
"8629",162,1419,7
"8630",162,1437,8
"8631",162,1465,8
"8632",162,1486,6
"8633",162,1492,9
"8634",162,1498,8
"8635",162,1543,6
"8636",162,1555,8
"8640",162,1620,8
"8642",162,1694,6
"8643",162,1704,4
"8645",162,1730,4
"8646",162,1744,8
"8647",162,1759,10
"8648",162,1763,6
"8651",162,1797,10
"8652",162,1799,9
"8654",162,1828,8
"8656",162,1846,8
"8659",162,1875,10
"8660",162,1896,9
"8663",162,1923,9
"8664",162,1947,9
"8667",162,1966,7
"8669",162,1986,7
"8671",162,2006,11
"8675",162,2069,11
"8678",162,2107,7
"8679",162,2118,9
"8681",162,2141,11
"8682",162,2158,7
"8685",162,2192,6
"8686",162,2196,7
"8687",162,2211,4
"8688",162,2230,7
"8689",162,2242,5
"8692",162,2295,7
"8694",162,2327,9
"8695",162,2332,10
"8696",162,2340,7
"8698",162,2381,11
"8699",162,2389,11
"8700",162,2413,8
"8701",162,2418,7
"8702",162,2452,6
"8704",162,2488,7
"8705",162,2498,4
"8707",162,2512,8
"8708",162,2523,9
"8709",162,2535,7
"8710",162,2585,10
"8711",162,2607,8
"8712",162,2682,8
"8713",162,2701,9
"8714",162,2827,9
"8715",162,2835,11
"8718",162,2857,11
"8720",162,2877,11
"8721",162,2880,11
"8722",162,2897,11
"8723",162,2908,12
"8724",162,2915,8
"8725",162,2919,9
"8729",162,2954,9
"8730",162,2984,7
"8735",162,3029,13
"8741",162,3085,8
"8742",162,3134,6
"8744",162,3261,9
"8747",162,3341,11
"8750",162,3375,11
"8751",162,3380,9
"8752",162,3388,10
"8753",162,3415,11
"8755",162,3435,9
"8756",162,3443,11
"8757",162,3486,9
"8758",162,3488,6
"8759",162,3524,9
"8761",162,3570,7
"8763",162,3626,9
"8764",162,3746,5
"8765",162,3757,9
"8773",162,3941,11
"8774",162,3994,9
"8778",173,180,5
"8779",173,181,4
"8780",173,186,6
"8781",173,196,4
"8782",173,203,4
"8783",173,209,7
"8784",173,211,8
"8785",173,220,6
"8786",173,222,7
"8787",173,226,7
"8788",173,237,3
"8794",173,270,7
"8800",173,291,9
"8801",173,300,7
"8804",173,311,7
"8805",173,312,7
"8807",173,325,9
"8810",173,341,8
"8811",173,346,10
"8812",173,347,9
"8813",173,354,9
"8814",173,361,6
"8815",173,365,5
"8818",173,377,9
"8821",173,393,7
"8822",173,402,9
"8824",173,413,5
"8825",173,420,5
"8826",173,421,4
"8827",173,427,5
"8829",173,437,7
"8830",173,442,9
"8831",173,455,7
"8832",173,456,7
"8834",173,467,11
"8839",173,497,7
"8840",173,502,8
"8843",173,514,9
"8844",173,525,5
"8846",173,534,11
"8852",173,574,7
"8853",173,579,11
"8854",173,596,9
"8855",173,598,10
"8857",173,609,7
"8858",173,613,6
"8859",173,626,10
"8860",173,634,11
"8862",173,645,7
"8864",173,661,6
"8865",173,664,7
"8866",173,666,8
"8867",173,678,6
"8868",173,679,5
"8869",173,681,4
"8870",173,696,6
"8871",173,697,7
"8872",173,707,8
"8873",173,720,11
"8874",173,724,8
"8877",173,752,8
"8878",173,754,9
"8879",173,765,5
"8882",173,781,4
"8885",173,794,10
"8887",173,809,6
"8888",173,813,5
"8889",173,824,6
"8890",173,844,8
"8891",173,862,8
"8893",173,881,9
"8895",173,911,6
"8899",173,985,8
"8901",173,1028,7
"8902",173,1030,8
"8903",173,1044,8
"8904",173,1062,9
"8906",173,1074,9
"8907",173,1077,6
"8908",173,1085,5
"8910",173,1104,10
"8911",173,1112,9
"8913",173,1127,7
"8916",173,1175,7
"8917",173,1180,6
"8918",173,1185,5
"8919",173,1203,9
"8921",173,1227,7
"8923",173,1268,7
"8924",173,1274,8
"8925",173,1368,8
"8928",173,1419,7
"8929",173,1437,4
"8930",173,1465,6
"8931",173,1486,6
"8932",173,1492,9
"8933",173,1498,10
"8934",173,1543,6
"8935",173,1555,10
"8939",173,1620,8
"8941",173,1694,6
"8942",173,1704,4
"8944",173,1730,8
"8945",173,1744,10
"8946",173,1759,8
"8947",173,1763,8
"8950",173,1797,8
"8951",173,1799,9
"8953",173,1828,8
"8955",173,1846,10
"8958",173,1875,12
"8959",173,1896,9
"8962",173,1923,11
"8963",173,1947,9
"8966",173,1966,7
"8968",173,1986,11
"8970",173,2006,13
"8974",173,2069,9
"8977",173,2107,7
"8978",173,2118,11
"8980",173,2141,7
"8981",173,2158,7
"8984",173,2192,8
"8985",173,2196,7
"8986",173,2211,6
"8987",173,2230,9
"8988",173,2242,9
"8991",173,2295,7
"8993",173,2327,9
"8994",173,2332,8
"8995",173,2340,7
"8997",173,2381,7
"8998",173,2389,9
"8999",173,2413,4
"9000",173,2418,11
"9001",173,2452,6
"9003",173,2488,7
"9004",173,2498,8
"9006",173,2512,10
"9007",173,2523,9
"9008",173,2535,7
"9009",173,2585,8
"9010",173,2607,6
"9011",173,2682,10
"9012",173,2701,5
"9013",173,2827,9
"9014",173,2835,13
"9017",173,2857,9
"9019",173,2877,7
"9020",173,2880,13
"9021",173,2897,11
"9022",173,2908,10
"9023",173,2915,10
"9024",173,2919,9
"9028",173,2954,11
"9029",173,2984,7
"9034",173,3029,11
"9040",173,3085,4
"9041",173,3134,6
"9043",173,3261,5
"9046",173,3341,7
"9049",173,3375,9
"9050",173,3380,9
"9051",173,3388,8
"9052",173,3415,11
"9054",173,3435,9
"9055",173,3443,13
"9056",173,3486,9
"9057",173,3488,8
"9058",173,3524,9
"9060",173,3570,11
"9062",173,3626,11
"9063",173,3746,9
"9064",173,3757,5
"9072",173,3941,9
"9073",173,3994,11
"9077",180,181,3
"9078",180,186,5
"9079",180,196,5
"9080",180,203,9
"9081",180,209,4
"9082",180,211,7
"9083",180,220,5
"9084",180,222,4
"9085",180,226,4
"9086",180,237,4
"9092",180,270,8
"9098",180,291,8
"9099",180,300,6
"9102",180,311,6
"9103",180,312,6
"9105",180,325,8
"9108",180,341,9
"9109",180,346,11
"9110",180,347,10
"9111",180,354,8
"9112",180,361,11
"9113",180,365,8
"9116",180,377,8
"9119",180,393,8
"9120",180,402,6
"9122",180,413,6
"9123",180,420,4
"9124",180,421,7
"9125",180,427,8
"9127",180,437,4
"9128",180,442,6
"9129",180,455,8
"9130",180,456,8
"9132",180,467,8
"9137",180,497,6
"9138",180,502,7
"9141",180,514,8
"9142",180,525,8
"9144",180,534,6
"9150",180,574,6
"9151",180,579,10
"9152",180,596,6
"9153",180,598,9
"9155",180,609,8
"9156",180,613,9
"9157",180,626,7
"9158",180,634,8
"9160",180,645,6
"9162",180,661,7
"9163",180,664,6
"9164",180,666,9
"9165",180,678,7
"9166",180,679,6
"9167",180,681,9
"9168",180,696,5
"9169",180,697,6
"9170",180,707,11
"9171",180,720,6
"9172",180,724,5
"9175",180,752,7
"9176",180,754,6
"9177",180,765,6
"9180",180,781,9
"9183",180,794,9
"9185",180,809,9
"9186",180,813,6
"9187",180,824,7
"9188",180,844,9
"9189",180,862,9
"9191",180,881,6
"9193",180,911,9
"9197",180,985,9
"9199",180,1028,6
"9200",180,1030,9
"9201",180,1044,5
"9202",180,1062,6
"9204",180,1074,6
"9205",180,1077,7
"9206",180,1085,6
"9208",180,1104,9
"9209",180,1112,8
"9211",180,1127,8
"9214",180,1175,6
"9215",180,1180,7
"9216",180,1185,6
"9217",180,1203,6
"9219",180,1227,10
"9221",180,1268,4
"9222",180,1274,9
"9223",180,1368,9
"9226",180,1419,8
"9227",180,1437,7
"9228",180,1465,7
"9229",180,1486,9
"9230",180,1492,4
"9231",180,1498,9
"9232",180,1543,9
"9233",180,1555,9
"9237",180,1620,7
"9239",180,1694,7
"9240",180,1704,7
"9242",180,1730,9
"9243",180,1744,7
"9244",180,1759,9
"9245",180,1763,9
"9248",180,1797,11
"9249",180,1799,10
"9251",180,1828,7
"9253",180,1846,9
"9256",180,1875,13
"9257",180,1896,10
"9260",180,1923,10
"9261",180,1947,10
"9264",180,1966,8
"9266",180,1986,10
"9268",180,2006,8
"9272",180,2069,6
"9275",180,2107,8
"9276",180,2118,8
"9278",180,2141,8
"9279",180,2158,8
"9282",180,2192,7
"9283",180,2196,4
"9284",180,2211,9
"9285",180,2230,4
"9286",180,2242,8
"9289",180,2295,6
"9291",180,2327,6
"9292",180,2332,7
"9293",180,2340,4
"9295",180,2381,8
"9296",180,2389,8
"9297",180,2413,9
"9298",180,2418,6
"9299",180,2452,5
"9301",180,2488,4
"9302",180,2498,9
"9304",180,2512,7
"9305",180,2523,8
"9306",180,2535,6
"9307",180,2585,9
"9308",180,2607,9
"9309",180,2682,9
"9310",180,2701,6
"9311",180,2827,12
"9312",180,2835,10
"9315",180,2857,10
"9317",180,2877,8
"9318",180,2880,10
"9319",180,2897,10
"9320",180,2908,11
"9321",180,2915,13
"9322",180,2919,10
"9326",180,2954,10
"9327",180,2984,8
"9332",180,3029,8
"9338",180,3085,9
"9339",180,3134,7
"9341",180,3261,4
"9344",180,3341,10
"9347",180,3375,10
"9348",180,3380,6
"9349",180,3388,9
"9350",180,3415,10
"9352",180,3435,12
"9353",180,3443,10
"9354",180,3486,8
"9355",180,3488,9
"9356",180,3524,8
"9358",180,3570,8
"9360",180,3626,10
"9361",180,3746,8
"9362",180,3757,8
"9370",180,3941,10
"9371",180,3994,10
"9375",181,186,4
"9376",181,196,6
"9377",181,203,8
"9378",181,209,5
"9379",181,211,4
"9380",181,220,4
"9381",181,222,7
"9382",181,226,7
"9383",181,237,5
"9389",181,270,11
"9395",181,291,7
"9396",181,300,7
"9399",181,311,7
"9400",181,312,9
"9402",181,325,7
"9405",181,341,6
"9406",181,346,10
"9407",181,347,11
"9408",181,354,11
"9409",181,361,8
"9410",181,365,9
"9413",181,377,7
"9416",181,393,7
"9417",181,402,9
"9419",181,413,7
"9420",181,420,7
"9421",181,421,4
"9422",181,427,9
"9424",181,437,3
"9425",181,442,7
"9426",181,455,9
"9427",181,456,11
"9429",181,467,7
"9434",181,497,7
"9435",181,502,6
"9438",181,514,11
"9439",181,525,9
"9441",181,534,7
"9447",181,574,9
"9448",181,579,9
"9449",181,596,9
"9450",181,598,8
"9452",181,609,9
"9453",181,613,6
"9454",181,626,8
"9455",181,634,9
"9457",181,645,5
"9459",181,661,4
"9460",181,664,9
"9461",181,666,8
"9462",181,678,6
"9463",181,679,7
"9464",181,681,6
"9465",181,696,6
"9466",181,697,5
"9467",181,707,8
"9468",181,720,7
"9469",181,724,6
"9472",181,752,6
"9473",181,754,9
"9474",181,765,7
"9477",181,781,8
"9480",181,794,8
"9482",181,809,6
"9483",181,813,7
"9484",181,824,8
"9485",181,844,8
"9486",181,862,10
"9488",181,881,7
"9490",181,911,6
"9494",181,985,6
"9496",181,1028,9
"9497",181,1030,8
"9498",181,1044,6
"9499",181,1062,7
"9501",181,1074,9
"9502",181,1077,4
"9503",181,1085,7
"9505",181,1104,8
"9506",181,1112,11
"9508",181,1127,9
"9511",181,1175,7
"9512",181,1180,6
"9513",181,1185,7
"9514",181,1203,5
"9516",181,1227,11
"9518",181,1268,7
"9519",181,1274,8
"9520",181,1368,10
"9523",181,1419,9
"9524",181,1437,6
"9525",181,1465,4
"9526",181,1486,10
"9527",181,1492,7
"9528",181,1498,8
"9529",181,1543,8
"9530",181,1555,6
"9534",181,1620,8
"9536",181,1694,8
"9537",181,1704,8
"9539",181,1730,10
"9540",181,1744,6
"9541",181,1759,6
"9542",181,1763,6
"9545",181,1797,8
"9546",181,1799,11
"9548",181,1828,8
"9550",181,1846,8
"9553",181,1875,10
"9554",181,1896,13
"9557",181,1923,9
"9558",181,1947,11
"9561",181,1966,11
"9563",181,1986,13
"9565",181,2006,9
"9569",181,2069,5
"9572",181,2107,9
"9573",181,2118,9
"9575",181,2141,9
"9576",181,2158,11
"9579",181,2192,6
"9580",181,2196,7
"9581",181,2211,6
"9582",181,2230,5
"9583",181,2242,11
"9586",181,2295,7
"9588",181,2327,7
"9589",181,2332,6
"9590",181,2340,7
"9592",181,2381,9
"9593",181,2389,7
"9594",181,2413,8
"9595",181,2418,9
"9596",181,2452,6
"9598",181,2488,7
"9599",181,2498,10
"9601",181,2512,6
"9602",181,2523,9
"9603",181,2535,7
"9604",181,2585,6
"9605",181,2607,6
"9606",181,2682,8
"9607",181,2701,7
"9608",181,2827,13
"9609",181,2835,9
"9612",181,2857,9
"9614",181,2877,9
"9615",181,2880,11
"9616",181,2897,11
"9617",181,2908,10
"9618",181,2915,10
"9619",181,2919,11
"9623",181,2954,11
"9624",181,2984,11
"9629",181,3029,7
"9635",181,3085,8
"9636",181,3134,8
"9638",181,3261,5
"9641",181,3341,11
"9644",181,3375,9
"9645",181,3380,9
"9646",181,3388,8
"9647",181,3415,11
"9649",181,3435,13
"9650",181,3443,9
"9651",181,3486,11
"9652",181,3488,8
"9653",181,3524,11
"9655",181,3570,11
"9657",181,3626,11
"9658",181,3746,11
"9659",181,3757,9
"9667",181,3941,9
"9668",181,3994,11
"9672",186,196,8
"9673",186,203,6
"9674",186,209,7
"9675",186,211,4
"9676",186,220,4
"9677",186,222,5
"9678",186,226,5
"9679",186,237,7
"9685",186,270,9
"9691",186,291,7
"9692",186,300,7
"9695",186,311,9
"9696",186,312,7
"9698",186,325,11
"9701",186,341,10
"9702",186,346,6
"9703",186,347,9
"9704",186,354,9
"9705",186,361,8
"9706",186,365,11
"9709",186,377,7
"9712",186,393,7
"9713",186,402,7
"9715",186,413,9
"9716",186,420,9
"9717",186,421,8
"9718",186,427,7
"9720",186,437,7
"9721",186,442,3
"9722",186,455,11
"9723",186,456,9
"9725",186,467,7
"9730",186,497,9
"9731",186,502,6
"9734",186,514,9
"9735",186,525,11
"9737",186,534,7
"9743",186,574,7
"9744",186,579,9
"9745",186,596,11
"9746",186,598,8
"9748",186,609,11
"9749",186,613,10
"9750",186,626,6
"9751",186,634,5
"9753",186,645,9
"9755",186,661,8
"9756",186,664,7
"9757",186,666,4
"9758",186,678,6
"9759",186,679,9
"9760",186,681,6
"9761",186,696,4
"9762",186,697,5
"9763",186,707,8
"9764",186,720,7
"9765",186,724,8
"9768",186,752,6
"9769",186,754,7
"9770",186,765,9
"9773",186,781,10
"9776",186,794,4
"9778",186,809,6
"9779",186,813,9
"9780",186,824,6
"9781",186,844,8
"9782",186,862,8
"9784",186,881,9
"9786",186,911,6
"9790",186,985,6
"9792",186,1028,11
"9793",186,1030,8
"9794",186,1044,8
"9795",186,1062,7
"9797",186,1074,7
"9798",186,1077,8
"9799",186,1085,9
"9801",186,1104,8
"9802",186,1112,9
"9804",186,1127,11
"9807",186,1175,9
"9808",186,1180,6
"9809",186,1185,9
"9810",186,1203,5
"9812",186,1227,9
"9814",186,1268,9
"9815",186,1274,4
"9816",186,1368,8
"9819",186,1419,7
"9820",186,1437,8
"9821",186,1465,4
"9822",186,1486,8
"9823",186,1492,9
"9824",186,1498,4
"9825",186,1543,10
"9826",186,1555,6
"9830",186,1620,10
"9832",186,1694,6
"9833",186,1704,6
"9835",186,1730,8
"9836",186,1744,6
"9837",186,1759,6
"9838",186,1763,6
"9841",186,1797,12
"9842",186,1799,13
"9844",186,1828,10
"9846",186,1846,8
"9849",186,1875,10
"9850",186,1896,11
"9853",186,1923,9
"9854",186,1947,9
"9857",186,1966,9
"9859",186,1986,11
"9861",186,2006,9
"9865",186,2069,9
"9868",186,2107,7
"9869",186,2118,9
"9871",186,2141,11
"9872",186,2158,9
"9875",186,2192,6
"9876",186,2196,9
"9877",186,2211,6
"9878",186,2230,5
"9879",186,2242,9
"9882",186,2295,9
"9884",186,2327,9
"9885",186,2332,6
"9886",186,2340,9
"9888",186,2381,11
"9889",186,2389,11
"9890",186,2413,10
"9891",186,2418,7
"9892",186,2452,8
"9894",186,2488,5
"9895",186,2498,8
"9897",186,2512,6
"9898",186,2523,7
"9899",186,2535,9
"9900",186,2585,6
"9901",186,2607,6
"9902",186,2682,4
"9903",186,2701,9
"9904",186,2827,11
"9905",186,2835,9
"9908",186,2857,9
"9910",186,2877,11
"9911",186,2880,11
"9912",186,2897,13
"9913",186,2908,10
"9914",186,2915,10
"9915",186,2919,13
"9919",186,2954,7
"9920",186,2984,9
"9925",186,3029,11
"9931",186,3085,10
"9932",186,3134,6
"9934",186,3261,7
"9937",186,3341,13
"9940",186,3375,9
"9941",186,3380,11
"9942",186,3388,8
"9943",186,3415,13
"9945",186,3435,11
"9946",186,3443,9
"9947",186,3486,9
"9948",186,3488,8
"9949",186,3524,13
"9951",186,3570,9
"9953",186,3626,7
"9954",186,3746,9
"9955",186,3757,11
"9963",186,3941,13
"9964",186,3994,7
"9968",196,203,4
"9969",196,209,5
"9970",196,211,6
"9971",196,220,4
"9972",196,222,5
"9973",196,226,5
"9974",196,237,5
"9980",196,270,7
"9986",196,291,11
"9987",196,300,9
"9990",196,311,9
"9991",196,312,9
"9993",196,325,7
"9996",196,341,6
"9997",196,346,8
"9998",196,347,9
"9999",196,354,7
"10000",196,361,8
"10001",196,365,7
"10004",196,377,11
"10007",196,393,9
"10008",196,402,7
"10010",196,413,7
"10011",196,420,5
"10012",196,421,6
"10013",196,427,9
"10015",196,437,9
"10016",196,442,11
"10017",196,455,5
"10018",196,456,5
"10020",196,467,9
"10025",196,497,7
"10026",196,502,6
"10029",196,514,7
"10030",196,525,7
"10032",196,534,9
"10038",196,574,9
"10039",196,579,9
"10040",196,596,5
"10041",196,598,6
"10043",196,609,7
"10044",196,613,6
"10045",196,626,8
"10046",196,634,11
"10048",196,645,7
"10050",196,661,6
"10051",196,664,7
"10052",196,666,8
"10053",196,678,6
"10054",196,679,7
"10055",196,681,8
"10056",196,696,8
"10057",196,697,11
"10058",196,707,6
"10059",196,720,7
"10060",196,724,4
"10063",196,752,6
"10064",196,754,7
"10065",196,765,7
"10068",196,781,6
"10071",196,794,10
"10073",196,809,10
"10074",196,813,9
"10075",196,824,8
"10076",196,844,6
"10077",196,862,6
"10079",196,881,9
"10081",196,911,8
"10085",196,985,8
"10087",196,1028,5
"10088",196,1030,6
"10089",196,1044,6
"10090",196,1062,9
"10092",196,1074,9
"10093",196,1077,8
"10094",196,1085,9
"10096",196,1104,6
"10097",196,1112,7
"10099",196,1127,7
"10102",196,1175,7
"10103",196,1180,6
"10104",196,1185,7
"10105",196,1203,11
"10107",196,1227,7
"10109",196,1268,5
"10110",196,1274,8
"10111",196,1368,6
"10114",196,1419,9
"10115",196,1437,6
"10116",196,1465,10
"10117",196,1486,4
"10118",196,1492,5
"10119",196,1498,8
"10120",196,1543,6
"10121",196,1555,10
"10125",196,1620,4
"10127",196,1694,6
"10128",196,1704,6
"10130",196,1730,4
"10131",196,1744,6
"10132",196,1759,8
"10133",196,1763,8
"10136",196,1797,8
"10137",196,1799,9
"10139",196,1828,8
"10141",196,1846,10
"10144",196,1875,10
"10145",196,1896,9
"10148",196,1923,11
"10149",196,1947,11
"10152",196,1966,9
"10154",196,1986,7
"10156",196,2006,9
"10160",196,2069,9
"10163",196,2107,11
"10164",196,2118,7
"10166",196,2141,7
"10167",196,2158,7
"10170",196,2192,6
"10171",196,2196,5
"10172",196,2211,8
"10173",196,2230,9
"10174",196,2242,5
"10177",196,2295,7
"10179",196,2327,9
"10180",196,2332,8
"10181",196,2340,7
"10183",196,2381,7
"10184",196,2389,7
"10185",196,2413,6
"10186",196,2418,9
"10187",196,2452,4
"10189",196,2488,9
"10190",196,2498,4
"10192",196,2512,6
"10193",196,2523,9
"10194",196,2535,7
"10195",196,2585,10
"10196",196,2607,10
"10197",196,2682,10
"10198",196,2701,7
"10199",196,2827,11
"10200",196,2835,13
"10203",196,2857,13
"10205",196,2877,11
"10206",196,2880,9
"10207",196,2897,9
"10208",196,2908,8
"10209",196,2915,10
"10210",196,2919,9
"10214",196,2954,11
"10215",196,2984,9
"10220",196,3029,9
"10226",196,3085,6
"10227",196,3134,8
"10229",196,3261,9
"10232",196,3341,9
"10235",196,3375,13
"10236",196,3380,9
"10237",196,3388,10
"10238",196,3415,9
"10240",196,3435,11
"10241",196,3443,13
"10242",196,3486,9
"10243",196,3488,8
"10244",196,3524,5
"10246",196,3570,9
"10248",196,3626,13
"10249",196,3746,9
"10250",196,3757,9
"10258",196,3941,9
"10259",196,3994,11
"10263",203,209,5
"10264",203,211,4
"10265",203,220,6
"10266",203,222,5
"10267",203,226,5
"10268",203,237,5
"10274",203,270,7
"10280",203,291,9
"10281",203,300,11
"10284",203,311,9
"10285",203,312,9
"10287",203,325,9
"10290",203,341,8
"10291",203,346,6
"10292",203,347,5
"10293",203,354,7
"10294",203,361,6
"10295",203,365,7
"10298",203,377,9
"10301",203,393,7
"10302",203,402,7
"10304",203,413,7
"10305",203,420,9
"10306",203,421,8
"10307",203,427,5
"10309",203,437,11
"10310",203,442,9
"10311",203,455,5
"10312",203,456,5
"10314",203,467,7
"10319",203,497,7
"10320",203,502,8
"10323",203,514,7
"10324",203,525,7
"10326",203,534,11
"10332",203,574,9
"10333",203,579,7
"10334",203,596,9
"10335",203,598,8
"10337",203,609,7
"10338",203,613,8
"10339",203,626,8
"10340",203,634,9
"10342",203,645,9
"10344",203,661,8
"10345",203,664,7
"10346",203,666,6
"10347",203,678,8
"10348",203,679,7
"10349",203,681,6
"10350",203,696,8
"10351",203,697,9
"10352",203,707,4
"10353",203,720,9
"10354",203,724,8
"10357",203,752,8
"10358",203,754,7
"10359",203,765,7
"10362",203,781,6
"10365",203,794,8
"10367",203,809,8
"10368",203,813,9
"10369",203,824,8
"10370",203,844,8
"10371",203,862,6
"10373",203,881,9
"10375",203,911,6
"10379",203,985,6
"10381",203,1028,9
"10382",203,1030,8
"10383",203,1044,10
"10384",203,1062,11
"10386",203,1074,9
"10387",203,1077,10
"10388",203,1085,9
"10390",203,1104,8
"10391",203,1112,7
"10393",203,1127,7
"10396",203,1175,7
"10397",203,1180,8
"10398",203,1185,7
"10399",203,1203,9
"10401",203,1227,3
"10403",203,1268,9
"10404",203,1274,6
"10405",203,1368,6
"10408",203,1419,5
"10409",203,1437,6
"10410",203,1465,8
"10411",203,1486,4
"10412",203,1492,9
"10413",203,1498,6
"10414",203,1543,6
"10415",203,1555,8
"10419",203,1620,8
"10421",203,1694,6
"10422",203,1704,6
"10424",203,1730,4
"10425",203,1744,8
"10426",203,1759,6
"10427",203,1763,6
"10430",203,1797,10
"10431",203,1799,9
"10433",203,1828,12
"10435",203,1846,12
"10438",203,1875,8
"10439",203,1896,9
"10442",203,1923,9
"10443",203,1947,7
"10446",203,1966,9
"10448",203,1986,7
"10450",203,2006,11
"10454",203,2069,11
"10457",203,2107,7
"10458",203,2118,9
"10460",203,2141,7
"10461",203,2158,7
"10464",203,2192,8
"10465",203,2196,9
"10466",203,2211,6
"10467",203,2230,11
"10468",203,2242,5
"10471",203,2295,7
"10473",203,2327,9
"10474",203,2332,10
"10475",203,2340,11
"10477",203,2381,7
"10478",203,2389,9
"10479",203,2413,6
"10480",203,2418,9
"10481",203,2452,8
"10483",203,2488,9
"10484",203,2498,4
"10486",203,2512,8
"10487",203,2523,5
"10488",203,2535,7
"10489",203,2585,8
"10490",203,2607,8
"10491",203,2682,8
"10492",203,2701,7
"10493",203,2827,7
"10494",203,2835,11
"10497",203,2857,11
"10499",203,2877,11
"10500",203,2880,11
"10501",203,2897,9
"10502",203,2908,10
"10503",203,2915,8
"10504",203,2919,9
"10508",203,2954,9
"10509",203,2984,9
"10514",203,3029,11
"10520",203,3085,6
"10521",203,3134,8
"10523",203,3261,9
"10526",203,3341,9
"10529",203,3375,11
"10530",203,3380,13
"10531",203,3388,12
"10532",203,3415,9
"10534",203,3435,7
"10535",203,3443,11
"10536",203,3486,9
"10537",203,3488,10
"10538",203,3524,9
"10540",203,3570,9
"10542",203,3626,11
"10543",203,3746,9
"10544",203,3757,9
"10552",203,3941,11
"10553",203,3994,9
"10557",209,211,3
"10558",209,220,5
"10559",209,222,4
"10560",209,226,4
"10561",209,237,4
"10567",209,270,10
"10573",209,291,8
"10574",209,300,10
"10577",209,311,8
"10578",209,312,8
"10580",209,325,6
"10583",209,341,7
"10584",209,346,9
"10585",209,347,6
"10586",209,354,8
"10587",209,361,9
"10588",209,365,8
"10591",209,377,6
"10594",209,393,6
"10595",209,402,6
"10597",209,413,6
"10598",209,420,8
"10599",209,421,9
"10600",209,427,8
"10602",209,437,6
"10603",209,442,8
"10604",209,455,6
"10605",209,456,6
"10607",209,467,4
"10612",209,497,4
"10613",209,502,9
"10616",209,514,8
"10617",209,525,8
"10619",209,534,8
"10625",209,574,10
"10626",209,579,6
"10627",209,596,6
"10628",209,598,9
"10630",209,609,6
"10631",209,613,9
"10632",209,626,7
"10633",209,634,8
"10635",209,645,6
"10637",209,661,7
"10638",209,664,6
"10639",209,666,9
"10640",209,678,11
"10641",209,679,8
"10642",209,681,9
"10643",209,696,7
"10644",209,697,6
"10645",209,707,7
"10646",209,720,4
"10647",209,724,5
"10650",209,752,7
"10651",209,754,6
"10652",209,765,6
"10655",209,781,9
"10658",209,794,9
"10660",209,809,9
"10661",209,813,8
"10662",209,824,9
"10663",209,844,9
"10664",209,862,9
"10666",209,881,4
"10668",209,911,9
"10672",209,985,5
"10674",209,1028,8
"10675",209,1030,11
"10676",209,1044,7
"10677",209,1062,10
"10679",209,1074,8
"10680",209,1077,9
"10681",209,1085,8
"10683",209,1104,7
"10684",209,1112,6
"10686",209,1127,8
"10689",209,1175,6
"10690",209,1180,9
"10691",209,1185,6
"10692",209,1203,6
"10694",209,1227,6
"10696",209,1268,6
"10697",209,1274,9
"10698",209,1368,7
"10701",209,1419,6
"10702",209,1437,7
"10703",209,1465,7
"10704",209,1486,9
"10705",209,1492,4
"10706",209,1498,7
"10707",209,1543,9
"10708",209,1555,7
"10712",209,1620,7
"10714",209,1694,9
"10715",209,1704,9
"10717",209,1730,7
"10718",209,1744,5
"10719",209,1759,7
"10720",209,1763,7
"10723",209,1797,11
"10724",209,1799,10
"10726",209,1828,11
"10728",209,1846,13
"10731",209,1875,9
"10732",209,1896,10
"10735",209,1923,8
"10736",209,1947,8
"10739",209,1966,12
"10741",209,1986,8
"10743",209,2006,8
"10747",209,2069,6
"10750",209,2107,8
"10751",209,2118,8
"10753",209,2141,6
"10754",209,2158,10
"10757",209,2192,7
"10758",209,2196,6
"10759",209,2211,9
"10760",209,2230,8
"10761",209,2242,6
"10764",209,2295,6
"10766",209,2327,6
"10767",209,2332,9
"10768",209,2340,8
"10770",209,2381,6
"10771",209,2389,6
"10772",209,2413,9
"10773",209,2418,6
"10774",209,2452,7
